;Thickness_1;Thickness_2;Thickness_3;Thickness_4;Thickness_5;Thickness_6;Thickness_7;Thickness_8;Thickness_9;Material_1;Material_2;Material_3;Material_4;Material_5;Material_6;Material_7;Material_8;Material_9;;Stress_1;Stress_2;Stress_3;Stress_4;Stress_5;Stress_6;Stress_7;Stress_8;Stress_9;Stress_10
Model_3118;0.99;0.91;1.69;0.70;1.54;1.34;1.66;0.95;0.47;1;1;1;2;1;2;1;2;1;;64.879;135.773;404.408;78.304;166.268;21.53;138.907;19.005;598.649;2.804
Model_3119;1.12;0.78;1.54;0.64;1.49;1.43;1.14;0.69;1.06;1;2;2;2;1;2;1;2;2;;55.313;155.779;347.76;42.797;180.568;26.962;119.471;22.484;402.346;2.53
Model_3120;0.64;0.58;1.14;0.62;1.54;1.26;1.82;0.46;0.91;1;2;1;2;2;1;2;2;2;;84.533;132.512;413.225;46.034;126.611;26.739;130.077;25.582;335.441;1.976
Model_3121;0.80;0.92;1.06;0.57;1.01;1.10;1.85;0.90;0.74;2;1;1;2;1;1;1;2;2;;71.205;169.94;578.874;56.026;271.103;30.759;162.417;17.126;434.87;2.761
Model_3122;0.74;0.57;1.30;1.21;1.77;1.55;1.02;1.13;0.44;2;2;1;2;1;1;2;1;2;;73.1;199.489;519.303;71.407;123.927;15.433;233.085;15.292;715.471;2.376
Model_3123;0.62;0.89;1.20;1.23;1.39;1.36;1.74;0.69;0.74;2;1;2;1;1;2;1;2;2;;94.99;166.7;507.698;60.431;188.73;18.958;165.5;23.464;420.28;2.804
Model_3124;0.93;0.59;1.49;1.12;1.21;1.05;1.50;0.96;0.92;2;1;2;1;1;1;1;1;2;;60.123;148.48;361.259;52.015;231.499;23.113;152.718;16.97;372.361;2.083
Model_3125;1.04;0.71;1.46;0.99;1.76;1.21;1.91;1.13;0.96;2;2;1;1;1;1;2;1;2;;59.538;128.056;384.472;52.539;130.614;25.716;133.109;15.233;333.865;2.324
Model_3126;0.69;0.69;1.26;0.87;1.00;0.85;1.36;1.18;0.76;1;2;2;2;1;1;2;1;2;;69.624;185.156;433.199;59.846;284.236;27.645;189.309;13.744;436.559;2.318
Model_3127;1.18;0.56;1.60;0.71;1.88;0.99;1.05;0.58;0.90;1;2;2;2;2;1;1;2;2;;49.248;138.022;341.044;51.645;114.665;30.243;133.6;25.437;378.481;2.332
Model_3128;0.82;0.94;1.40;0.53;1.63;1.31;1.01;1.14;0.96;1;1;1;1;2;2;2;2;1;;67.947;186.89;404.907;53.348;158.524;31.345;126.106;16.253;442.012;2.992
Model_3129;1.06;1.05;1.32;0.73;1.50;1.67;1.22;0.96;0.97;1;2;2;1;1;1;1;1;2;;56.109;200.413;447.274;50.006;187.087;23.982;136.618;18.691;461.395;2.999
Model_3130;1.17;0.88;1.06;0.72;1.28;1.68;1.31;1.04;0.96;1;1;1;1;2;2;1;1;2;;48.291;196.975;522.539;49.323;200.754;22.777;148.069;16.381;486.002;2.616
Model_3131;0.50;0.99;1.30;1.14;1.01;1.06;1.45;0.59;0.89;2;1;2;1;2;2;1;1;2;;104.663;202.565;469.836;53.944;306.525;23.466;170.474;25.303;461.172;2.97
Model_3132;1.18;0.80;0.97;1.02;1.36;1.69;1.33;1.11;0.77;2;2;2;1;1;2;2;2;2;;46.06;216.182;619.782;62.261;185.363;17.813;187.71;15.559;516.84;2.499
Model_3133;0.44;0.74;0.89;1.03;1.06;0.87;1.53;0.54;0.66;2;2;1;2;2;1;2;1;1;;116.431;193.769;649.42;62.984;229.14;23.119;188.925;24.49;477.514;2.392
Model_3134;0.87;0.73;1.49;0.88;1.46;0.85;1.27;0.63;0.86;1;1;2;2;1;1;2;1;1;;66.884;162.703;379.256;55.577;178.678;28.578;161.401;23.501;399.621;2.52
Model_3135;0.78;0.83;1.09;0.71;1.34;1.18;1.65;0.82;0.76;2;2;1;1;1;1;1;1;1;;72.322;172.387;523.543;56.602;184.091;27.598;165.817;18.851;423.961;2.587
Model_3136;1.03;0.93;1.28;0.58;1.75;0.92;1.58;0.74;0.61;2;2;1;1;2;1;1;2;1;;60.909;173.715;502.139;66.183;133.418;34.179;161.613;20.973;509.54;2.808
Model_3137;0.50;0.61;1.65;0.93;1.54;1.67;1.03;0.87;0.76;2;2;1;1;1;2;1;1;1;;107.474;161.278;346.744;58.966;160.521;17.094;170.747;19.648;396.317;2.618
Model_3138;0.95;0.58;1.28;1.21;1.80;1.27;1.17;1.10;0.89;1;2;1;2;2;2;1;1;1;;62.951;160.375;426.46;55.3;122.682;21.646;150.271;15.857;424.102;2.212
Model_3139;0.51;1.00;1.20;1.11;1.46;1.57;1.08;0.46;0.92;1;1;1;2;1;1;2;2;1;;100.719;214.135;484.674;54.226;181.072;19.708;140.743;27.863;488.098;3.035
Model_3140;0.98;0.60;0.89;0.57;1.64;1.59;1.42;0.71;0.93;2;2;1;2;2;2;2;2;2;;55.037;171.372;589.533;45.44;104.749;23.253;145.747;19.565;442.036;1.92
Model_3141;0.53;0.67;1.46;1.02;1.22;1.23;1.46;0.87;0.46;1;1;2;2;2;2;2;2;2;;104.614;144.873;423.538;74.038;211.374;16.39;167.129;18.914;605.649;2.369
Model_3142;0.71;0.87;1.11;1.09;1.67;1.54;1.46;0.73;0.53;2;1;2;2;1;2;2;1;2;;86.723;194.075;603.583;73.891;140.098;15.301;179.699;22.573;635.027;2.74
Model_3143;0.47;0.80;1.64;1.23;1.49;1.29;1.55;0.42;0.44;2;1;1;1;2;1;2;2;1;;130.546;133.648;410.976;68.098;162.608;16.01;144.578;30.037;621.61;2.615
Model_3144;0.51;0.74;1.04;1.28;1.02;1.08;1.86;0.67;0.85;1;1;1;1;2;2;2;2;1;;99.576;160.994;527.438;52.822;246.105;20.397;160.258;22.756;408.89;2.299
Model_3145;0.94;0.65;1.71;0.64;1.69;1.23;1.78;1.07;0.50;2;2;1;2;1;1;2;2;2;;61.559;103.424;350.78;78.274;125.986;21.371;125.717;15.26;488.565;2.285
Model_3146;0.70;0.81;0.95;0.54;1.37;1.21;1.43;0.99;0.85;2;2;2;2;1;1;1;2;2;;75.252;192.198;568.598;48.616;159.498;29.935;162.073;16.003;468.663;2.501
Model_3147;0.44;0.94;0.81;1.01;1.67;1.39;1.66;1.07;0.59;1;1;2;2;1;1;2;1;1;;133.468;206.745;876.095;71.978;118.355;17.881;182.037;17.498;564.154;3.034
Model_3148;1.00;0.56;1.10;1.18;1.29;1.50;1.48;1.11;0.72;1;1;2;1;1;1;1;1;1;;51.526;165.013;503.707;60.866;193.24;17.037;181.123;14.199;422.337;1.971
Model_3149;1.08;1.02;1.20;0.99;1.74;0.83;1.08;0.93;0.80;2;2;2;1;1;1;1;1;1;;53.646;236.66;534.469;62.132;149.717;29.301;154.711;19.445;503.021;3.001
Model_3150;0.54;0.99;1.54;1.23;1.27;1.22;1.62;0.53;0.71;2;1;2;2;2;1;1;1;2;;110.449;176.295;415.475;61.852;246.274;20.083;171.104;26.688;439.67;3.034
Model_3151;0.59;0.68;1.71;0.81;1.71;1.56;1.46;1.13;0.84;2;1;2;1;2;2;2;1;2;;95.675;136.521;332.755;54.839;141.069;21.727;153.275;15.69;344.476;2.572
Model_3152;1.04;0.74;0.95;1.10;1.75;0.85;1.52;0.77;1.05;1;1;2;1;1;1;2;2;1;;56.017;171.322;578.224;49.233;105.918;23.257;140.128;20.474;446.894;2.164
Model_3153;0.46;1.00;0.99;1.13;1.08;1.27;1.08;1.18;0.55;1;2;1;1;1;2;2;2;2;;110.875;301.332;700.231;72.498;288.581;17.861;195.034;17.115;703.075;3.152
Model_3154;1.13;0.85;1.11;0.73;1.16;1.56;1.16;1.14;0.86;1;2;1;2;2;1;2;2;2;;47.783;216.569;519.43;53.576;243.4;23.157;165.864;15.192;506.022;2.616
Model_3155;0.64;1.04;0.97;0.63;1.81;1.50;1.25;1.14;1.04;1;1;1;1;1;2;2;2;1;;82.088;205.659;624.44;46.808;107.097;27.066;137.154;16.323;498.286;2.949
Model_3156;1.02;0.57;1.40;1.24;1.55;1.70;1.40;0.44;0.77;2;2;2;1;2;2;1;2;1;;56.285;148.071;408.615;57.061;154.54;15.1;171.027;28.922;383.654;2.115
Model_3157;0.59;0.89;1.25;1.13;1.36;1.14;1.75;0.73;0.49;2;2;2;2;2;1;2;2;2;;106.963;149.158;532.292;72.978;195.806;17.295;150.3;22.874;631.744;2.784
Model_3158;0.44;1.01;1.69;1.10;1.79;1.29;1.54;1.00;0.91;1;2;1;1;1;2;1;2;1;;130.904;165.033;370.112;54.347;149.153;24.175;149.658;20.805;378.89;3.344
Model_3159;1.07;0.86;1.25;1.20;1.59;0.99;1.36;0.71;0.78;2;1;2;1;1;1;2;2;2;;55.421;192.554;495.579;61.507;165.072;23.902;177.057;22.75;454.926;2.689
Model_3160;0.44;0.79;1.32;1.27;1.75;1.28;1.55;0.90;0.83;1;1;2;1;1;1;1;1;2;;137.77;159.417;445.155;55.78;128.192;20.255;160.756;20.884;397.666;2.702
Model_3161;1.14;1.05;0.85;1.14;1.52;1.67;1.17;0.87;0.68;1;2;2;2;2;2;2;2;1;;47.811;296.647;859.227;69.879;161.298;16.25;192.824;20.068;620.212;3.068
Model_3162;0.68;0.89;1.50;0.55;1.83;1.17;1.19;0.78;0.94;1;1;2;1;1;1;1;2;2;;81.215;166.986;378.243;51.399;127.22;32.567;134.207;21.498;403.287;2.942
Model_3163;0.63;0.60;0.89;0.91;1.18;1.17;1.33;0.99;0.96;1;2;2;2;2;2;1;1;1;;74.924;182.031;526.899;48.94;173.401;23.957;145.492;15.4;458.832;1.918
Model_3164;1.08;0.68;1.50;0.70;1.14;0.85;1.37;1.03;1.01;1;2;2;2;1;2;2;2;2;;51.431;157.742;347.077;45.353;254.491;30.015;143.61;15.764;391.819;2.225
Model_3165;0.89;0.77;0.98;0.69;1.70;1.70;1.04;0.78;1.04;1;1;1;2;1;1;2;1;1;;64.112;185.092;568.439;45.659;113.77;22.522;130.793;20.273;485.041;2.324
Model_3166;0.55;0.59;0.83;1.14;1.90;1.61;1.54;0.95;0.91;1;1;1;2;1;1;2;1;2;;111.348;177.336;680.23;52.427;76.838;18.237;156.42;16.596;456.587;1.948
Model_3167;0.77;0.95;0.84;0.99;1.10;0.85;1.08;1.07;0.79;1;1;2;1;2;2;1;1;1;;61.998;273.667;742.691;60.009;232.662;26.579;175.25;16.363;603.119;2.874
Model_3168;0.90;0.80;1.65;0.56;1.04;1.43;1.17;0.74;0.77;1;2;1;1;2;2;1;1;1;;59.027;196.116;346.156;52.047;318.921;25.022;185.987;20.032;426.39;2.625
Model_3169;0.90;0.96;1.15;0.73;1.57;1.44;1.77;0.54;0.93;2;1;2;1;1;2;2;2;1;;65.235;162.281;498.56;50.166;151.614;25.862;148.184;23.991;408.522;2.802
Model_3170;0.80;0.91;1.23;0.77;1.01;1.70;1.14;1.12;1.02;2;1;2;1;1;2;1;1;2;;63.495;201.49;454.25;47.083;282.606;22.035;137.8;15.953;486.077;2.697
Model_3171;1.11;0.70;1.20;1.25;1.72;1.11;1.49;0.72;0.46;2;2;1;1;2;2;1;2;2;;51.319;161.001;565.682;73.056;130.782;16.104;172.751;22.113;688.502;2.217
Model_3172;0.82;1.03;1.47;1.07;1.70;1.51;1.30;1.07;0.99;1;1;1;2;1;1;2;1;2;;70.036;182.932;414.16;53.169;159.276;23.055;138.23;18.541;432.561;3.036
Model_3173;1.15;0.97;1.03;1.17;1.89;0.89;1.11;0.70;0.80;1;2;2;1;1;1;1;1;2;;51.199;244.71;671.325;62.69;120.776;25.295;164.174;22.62;543.786;2.898
Model_3174;0.89;0.59;0.91;0.74;1.06;1.50;1.33;0.87;0.54;2;2;1;1;1;2;1;1;2;;53.477;195.304;597.585;74.681;236.95;16.916;207.566;16.547;587.667;2.01
Model_3175;0.85;0.71;1.51;0.75;1.05;0.89;1.24;1.17;0.57;2;1;2;1;2;1;1;1;2;;59.478;190.726;399.072;71.82;294.412;28.606;207.523;14.127;539.905;2.507
Model_3176;0.70;1.05;1.04;0.59;1.25;1.68;1.64;0.46;0.92;1;1;2;1;1;1;2;1;1;;81.968;188.939;573.116;47.718;201.038;22.782;153.778;23.909;453.353;2.949
Model_3177;0.43;0.62;1.01;1.08;1.03;0.87;1.20;0.79;0.43;1;1;2;1;2;1;2;1;2;;116.603;204.832;588.949;72.34;258.328;18.251;216.734;19.869;743.397;2.334
Model_3178;1.05;0.71;1.49;0.63;1.12;1.57;1.00;0.48;1.06;1;2;1;2;1;2;1;2;2;;54.332;164.877;336.61;41.603;259.419;23.557;118.293;26.06;425.369;2.275
Model_3179;0.62;0.93;1.51;0.75;1.43;1.33;1.08;1.08;0.65;2;2;2;1;1;2;1;2;2;;88.655;225.182;431.589;64.279;195.107;23.85;180.065;17.44;509.334;3.216
Model_3180;0.89;0.77;1.29;1.03;1.32;1.43;1.64;0.46;0.63;2;2;2;1;2;1;2;1;2;;62.913;156.976;469.542;66.943;201.059;17.334;170.425;25.913;475.498;2.435
Model_3181;0.48;0.75;1.32;1.25;1.42;1.63;1.27;0.90;0.54;1;1;1;1;1;1;2;2;1;;113.994;195.371;491.721;66.51;179.603;13.662;202.631;20.234;600.371;2.642
Model_3182;0.78;0.75;0.81;0.62;1.86;1.66;1.66;0.45;0.80;1;1;2;1;1;2;2;1;1;;75.962;179.633;734.795;52.652;83.616;20.98;167.615;24.654;465.236;2.284
Model_3183;0.72;0.94;1.06;1.00;1.47;1.23;1.54;1.14;0.71;2;1;1;2;2;1;2;2;2;;81.074;199.759;593.807;65.037;172.227;23.123;176.876;16.262;475.497;2.895
Model_3184;0.83;0.57;1.02;0.96;1.13;1.57;1.90;1.11;0.73;2;1;1;2;2;1;2;2;2;;59.723;144.994;506.695;61.794;211.112;17.718;148.516;13.148;377.728;1.896
Model_3185;0.56;0.77;1.57;0.59;1.36;1.17;1.52;0.54;0.62;2;1;1;1;1;2;1;2;1;;102.405;149.987;365.7;60.942;189.226;26.69;166.301;24.024;444.512;2.683
Model_3186;0.98;0.81;1.65;0.65;1.01;1.36;1.20;1.19;0.99;1;1;2;2;2;1;1;1;2;;56.43;180.174;332.797;45.307;329.133;27.231;152.493;14.47;430.175;2.494
Model_3187;0.60;0.71;1.27;0.93;1.39;1.62;1.20;0.61;0.59;2;2;2;2;1;1;2;2;1;;89.495;195.94;475.055;69.428;179.357;15.226;203.468;24.005;539.844;2.53
Model_3188;0.44;0.86;1.32;0.68;1.39;0.89;1.45;0.82;0.91;1;1;1;2;1;2;1;2;2;;116.206;168.155;407.441;48.295;177.129;32.422;151.14;20.614;405.289;2.84
Model_3189;1.12;0.59;0.97;0.56;1.20;0.81;1.75;1.17;0.72;2;1;1;1;2;1;1;2;1;;43.133;153.249;527.989;58.435;190.236;34.475;156.723;11.989;395.611;1.924
Model_3190;1.05;0.55;1.19;1.15;1.04;1.57;1.77;0.54;0.86;1;2;1;1;1;2;1;2;2;;46.63;151.217;429.314;52.559;247.254;17.404;151.947;24.17;371.624;1.819
Model_3191;0.76;0.98;1.03;1.15;1.55;1.65;1.15;1.08;1.00;1;2;1;1;1;1;2;1;2;;67.564;214.487;570.647;52.243;152.203;20.088;142.124;17.567;517.789;2.86
Model_3192;0.94;0.69;0.81;0.61;1.50;1.62;1.85;0.46;0.68;2;2;1;2;2;2;2;2;1;;60.666;159.893;697.917;61.16;121.304;19.058;158.869;23.711;439.523;2.111
Model_3193;1.07;0.62;1.03;0.97;1.20;1.27;1.20;0.79;0.48;2;2;2;2;2;1;2;1;2;;46.16;208.528;594.23;78.459;219.677;16.127;223.509;19.396;695.047;2.146
Model_3194;0.79;0.92;0.93;0.88;1.60;0.89;1.27;0.72;0.69;1;2;2;1;1;2;1;2;2;;71.641;241.114;707.893;64.745;140.801;28.673;182.317;21.504;534.997;2.839
Model_3195;0.57;0.60;0.98;1.27;1.26;1.49;1.37;1.01;0.72;1;1;1;1;1;2;1;1;1;;88.249;185.305;542.515;57.518;187.479;15.996;191.186;16.165;464.799;2.079
Model_3196;0.79;0.66;1.20;1.03;1.79;1.40;1.69;0.81;1.02;2;1;1;2;2;2;1;2;1;;75.841;141.041;425.856;49.33;114.285;22.709;130.793;20.289;367.356;2.148
Model_3197;0.63;0.63;1.18;0.98;1.44;1.57;1.35;0.72;0.73;1;2;2;2;1;1;2;2;1;;83.593;168.461;465.54;61.456;161.529;17.408;180.535;21.414;416.624;2.267
Model_3198;0.63;0.55;1.12;0.78;1.35;1.68;1.05;0.57;0.51;1;1;1;1;1;1;2;1;1;;79.227;194.582;504.55;75.798;167.078;17.22;226.096;23.529;611.73;2.347
Model_3199;0.59;0.68;0.85;0.61;1.47;1.62;1.72;0.66;0.43;1;2;1;1;2;2;1;2;2;;105.962;144.448;722.344;81.314;132.783;21.211;152.566;20.794;672.587;2.221
Model_3200;0.73;1.00;1.57;1.05;1.34;1.37;1.17;1.06;0.72;2;2;2;2;2;1;2;1;1;;77.927;223.643;425.65;64.639;237.286;21.337;179.104;18.364;468.806;3.133
Model_3201;0.53;0.94;0.82;0.68;1.05;0.92;1.31;1.03;0.80;1;1;2;1;1;1;2;1;1;;92.997;241.938;721.325;57.243;224.022;31.425;176.278;15.998;552.187;2.846
Model_3202;0.83;0.96;0.84;0.94;1.05;1.14;1.45;0.96;0.60;2;2;2;2;1;1;1;1;1;;67.578;247.478;834.618;71.842;266.601;22.116;195.158;17.774;587.342;2.954
Model_3203;1.08;0.81;1.60;0.61;1.76;1.05;1.43;1.02;0.92;2;2;1;2;2;2;1;2;1;;58.334;151.778;361.602;48.454;140.184;33.841;145.824;17.105;372.285;2.686
Model_3204;0.57;0.78;1.43;1.00;1.08;1.49;1.90;0.43;0.68;1;2;1;2;1;1;2;2;2;;99.901;138.476;396.577;62.273;270.514;17.125;153.044;26.714;402.679;2.498
Model_3205;0.91;0.58;0.81;0.72;1.85;1.60;1.87;0.43;0.52;2;2;2;2;1;2;2;2;1;;68.893;139.287;770.203;80.79;86.055;17.875;146.24;25.549;528.808;1.92
Model_3206;0.53;0.69;1.60;0.89;1.53;1.14;1.44;1.18;0.47;2;1;1;2;2;1;2;2;2;;106.765;139.637;395.3;77.641;147.04;19.051;161.931;15.018;574.476;2.495
Model_3207;0.99;0.99;1.64;0.97;1.22;1.32;1.50;0.79;0.43;2;1;1;1;1;2;1;2;2;;64.044;167.5;447.331;79.664;260.907;19.846;151.185;22.358;715.463;2.804
Model_3208;0.85;0.58;1.58;0.82;1.59;1.65;1.87;0.78;0.58;2;2;1;1;2;2;1;1;2;;66.231;105.859;359.967;72.082;136.761;16.723;127.317;19.018;423.955;2.169
Model_3209;0.59;0.68;1.00;0.56;1.38;1.11;1.41;1.06;0.86;2;2;1;1;1;1;1;1;2;;85.838;173.862;506.295;46.851;152.862;30.594;156.681;14.6;434.712;2.239
Model_3210;0.88;0.59;0.88;1.19;1.91;1.17;1.71;0.55;0.42;1;2;1;1;2;2;1;1;1;;72.711;138.659;764.101;75.152;93.166;15.94;160.849;24.454;720.308;1.972
Model_3211;0.90;0.83;1.61;1.25;1.26;1.23;1.40;0.94;0.96;1;2;1;1;1;2;1;1;1;;64.545;171.788;364.487;53.09;251.467;22.238;158.721;19.265;410.747;2.613
Model_3212;1.14;0.74;1.68;0.96;1.13;0.85;1.38;0.62;0.58;1;2;1;1;1;2;1;2;1;;47.094;172.53;370.077;71.68;282.326;25.622;193.612;23.012;512.049;2.437
Model_3213;0.65;0.98;1.17;0.70;1.31;0.95;1.36;0.49;0.49;2;1;1;2;1;2;1;1;2;;97.257;212.817;567.259;74.954;209.726;26.785;170.226;25.18;682.311;3.026
Model_3214;0.44;0.89;1.08;1.06;1.69;1.21;1.58;1.09;0.71;1;2;1;2;2;2;1;1;1;;126.94;187.414;569.88;63.884;131.022;22.357;171.729;17.586;448.39;2.875
Model_3215;0.58;0.78;1.57;1.00;1.17;1.13;1.02;0.88;0.98;1;2;2;2;1;2;1;1;2;;83.209;178.571;349.594;50.513;263.699;24.682;137.572;20.061;437.312;2.623
Model_3216;0.81;0.79;1.44;1.11;1.20;1.46;1.75;1.17;0.88;2;2;1;1;1;2;2;2;2;;67.373;155.16;398.367;55.39;243.931;20.802;160.47;15.139;382.726;2.485
Model_3217;0.42;0.94;1.39;1.28;1.70;1.71;1.52;0.95;0.57;2;1;1;1;2;1;1;2;2;;139.249;180.62;495.51;66.716;142.857;13.871;168.674;21.384;571.055;3.123
Model_3218;0.42;0.90;1.56;1.19;1.12;1.41;1.05;1.16;1.05;1;2;2;2;2;1;1;1;2;;109.064;188.905;360.057;49.522;289.189;20.806;130.54;17.534;452.881;2.849
Model_3219;0.52;0.69;1.05;0.66;1.73;1.53;1.81;0.69;0.99;2;1;1;2;1;1;1;1;1;;110.767;142.813;488.541;44.044;103.67;23.795;131.235;21.515;367;2.177
Model_3220;0.66;0.89;1.19;0.87;1.37;1.53;1.66;0.58;0.82;2;1;1;2;2;2;2;2;2;;86.952;168.226;478.789;55.648;185.94;21.19;161.957;24.255;415.511;2.746
Model_3221;0.69;0.56;0.96;0.87;1.47;0.84;1.88;0.89;1.04;1;2;1;1;2;2;2;1;2;;74.659;148.34;479.193;44.294;121.749;25.569;124.167;16.374;358.668;1.807
Model_3222;0.99;0.56;1.19;0.81;1.08;1.00;1.52;0.83;0.73;1;2;2;1;2;1;1;1;2;;49.616;157.802;440.147;61.134;239.639;26.542;172.158;17.337;392.814;1.956
Model_3223;1.03;0.81;1.47;0.76;1.49;1.23;1.62;1.19;0.58;1;2;2;2;1;1;2;2;1;;55.969;152.476;434.717;73.095;172.289;23.171;163.678;14.87;509.223;2.616
Model_3224;0.49;0.75;1.32;1.19;1.51;1.18;1.15;0.96;0.88;2;1;1;2;1;1;2;1;2;;111.596;179.186;423.279;54.816;164.685;21.912;157.096;19.393;443.443;2.662
Model_3225;0.97;1.06;1.48;0.93;1.64;1.59;1.35;0.73;0.67;1;1;1;2;1;1;2;2;1;;62.606;208.065;467.22;67.681;169.349;18.718;170.598;22.858;500.682;3.093
Model_3226;0.78;0.86;1.16;1.18;1.70;1.32;1.72;0.43;0.85;1;2;2;2;2;2;2;1;1;;76.028;161.987;499.143;57.176;134.845;21.239;157.641;27.057;409.428;2.656
Model_3227;0.63;0.89;1.67;0.90;1.34;1.06;1.86;0.56;0.46;2;1;2;1;2;2;1;2;1;;104.363;113.853;389.365;75.239;205.397;20.325;123.955;25.277;584.272;2.744
Model_3228;0.53;0.87;1.67;0.88;1.66;0.90;1.21;0.51;0.52;2;1;1;2;1;1;1;1;2;;109.41;188.4;401.379;72.433;141.598;25.622;176.777;26.98;570.105;3.016
Model_3229;0.54;0.95;1.60;0.81;1.28;1.50;1.61;1.00;1.03;1;1;1;1;2;1;1;2;2;;100.565;158.939;350.511;45.34;236.419;24.422;143.783;18.784;383.724;2.902
Model_3230;0.42;0.94;0.98;1.26;1.73;0.89;1.89;0.70;1.04;1;2;2;2;2;2;1;1;2;;136.615;164.766;574.853;48.817;108.059;22.443;140.853;24.017;425.989;2.786
Model_3231;0.85;0.57;1.26;0.93;1.03;1.12;1.63;0.78;0.94;2;2;1;1;2;2;2;2;2;;60.669;153.167;389.794;49.237;248.804;24.224;147.677;18.833;371.808;1.874
Model_3232;0.41;0.58;1.27;0.69;1.85;1.51;1.14;1.01;0.94;2;2;2;2;2;2;2;1;1;;136.781;149.391;405.17;47.955;101.955;23.145;131.337;17.044;392.022;2.464
Model_3233;0.65;0.93;1.09;1.19;1.79;1.14;1.86;0.96;1.03;2;2;2;1;1;2;2;2;2;;91.463;159.132;519.476;50.117;116.499;23.741;140.729;19.12;411.484;2.751
Model_3234;0.86;0.67;0.97;0.54;1.47;1.69;1.29;0.45;0.80;2;1;1;1;2;1;2;2;2;;63.545;181.386;552.725;49.741;141.479;20.435;168.429;25.345;459.211;2.16
Model_3235;0.65;0.79;0.81;0.77;1.73;1.59;1.45;0.54;0.62;2;1;1;2;2;2;2;1;1;;93.144;211.837;819.856;68.322;104.602;17.451;192.851;23.953;528.381;2.539
Model_3236;0.68;0.74;0.97;1.28;1.38;0.81;1.09;1.10;0.78;2;1;2;2;1;2;2;1;1;;72.044;224.934;607.465;59.082;176.106;21.935;183.957;16.142;535.797;2.393
Model_3237;1.16;0.59;1.17;0.73;1.79;1.37;1.59;1.08;0.59;1;2;2;1;1;1;1;2;1;;46.978;143.192;503.315;75.803;111.09;20.533;164.345;14.613;488.038;2.159
Model_3238;0.67;0.90;1.61;0.92;1.16;1.50;1.88;0.99;0.70;2;1;2;1;1;1;1;1;1;;89.606;145.282;375.263;63.141;275.642;19.541;156.262;17.714;405.168;2.817
Model_3239;1.16;0.95;1.25;0.56;1.70;0.98;1.23;0.47;0.55;2;2;2;1;1;2;2;2;1;;51.742;223.776;540.781;70.728;143.748;31.644;176.952;25.139;612.444;2.936
Model_3240;0.91;0.61;1.17;0.61;1.32;1.05;1.20;1.07;1.01;2;2;2;2;1;1;1;2;1;;61.194;161.749;398.55;43.41;177.805;29.765;128.445;14.752;415.648;2.081
Model_3241;0.48;0.61;1.25;0.79;1.83;1.66;1.69;1.01;0.78;2;1;1;2;2;2;1;2;1;;124.134;134.188;428.902;58.432;102.413;19.085;146.631;16.431;347.358;2.354
Model_3242;1.01;0.81;1.38;0.60;1.49;1.24;1.60;0.91;0.84;1;2;2;2;1;1;2;1;1;;58.173;155.988;413.267;51.122;169.951;29.724;157.61;17.78;380.788;2.563
Model_3243;1.10;0.88;1.65;0.61;1.12;0.97;1.22;0.50;0.50;1;1;2;1;1;2;1;1;2;;50.037;203.245;398.614;72.172;287.508;28.384;187.693;24.218;610.101;2.777
Model_3244;0.51;0.97;1.01;0.52;1.90;1.44;1.48;0.44;0.87;1;1;1;2;2;2;2;2;1;;110.38;190.759;614.967;52.503;99.858;27.058;153.037;26.01;454.87;2.93
Model_3245;0.91;0.74;1.58;1.02;1.84;1.67;1.66;1.15;0.54;1;2;1;1;1;2;2;1;2;;64.498;131.588;415.163;74.486;118.642;16.436;152.094;15.601;524.969;2.453
Model_3246;0.61;0.97;1.50;1.21;1.59;1.67;1.85;0.95;0.97;1;2;1;1;1;1;2;2;1;;97.505;150.022;400.582;52.534;168.334;19.191;145.753;20.338;371.054;2.953
Model_3247;0.54;0.55;1.31;1.11;1.71;0.82;1.39;0.83;1.06;2;2;1;1;1;2;2;1;1;;112.493;140.251;368.673;45.893;119.29;22.723;121.584;20.219;361.212;2.167
Model_3248;0.65;0.59;0.92;0.69;1.73;1.52;1.62;0.88;0.85;1;2;1;2;1;1;1;2;1;;83.999;160.382;590.664;52.644;97.492;22.639;151.321;16.811;407.268;1.956
Model_3249;0.85;0.95;1.26;1.11;1.24;1.09;1.18;0.67;0.84;1;2;2;2;1;2;1;1;2;;61.896;220.519;476.341;58.374;240.133;24.369;165.922;23.329;489.41;2.885
Model_3250;0.44;0.71;1.67;0.63;1.50;1.51;1.47;0.42;0.50;2;2;1;2;1;2;1;2;2;;126.948;134.975;350.884;70.281;150.355;20.37;155.418;27.397;512.365;2.6
Model_3251;0.49;0.80;1.00;0.99;1.79;1.69;1.65;0.96;0.95;2;1;1;1;1;1;2;2;1;;119.3;167.176;573.423;51.283;104.435;19.575;149.746;18.523;427.66;2.51
Model_3252;0.57;0.97;0.87;0.95;1.08;1.33;1.87;0.52;0.81;2;1;1;1;2;2;1;2;2;;97.297;183.98;693.498;55.31;219.196;22.162;164.235;24.217;476.681;2.844
Model_3253;0.77;0.61;0.87;0.51;1.07;1.39;1.72;0.43;0.94;1;1;2;1;1;2;1;2;1;;62.354;160.689;503.75;44.692;183.358;25.073;142.097;24.229;399.527;1.882
