;Thickness_1;Thickness_2;Thickness_3;Thickness_4;Thickness_5;Thickness_6;Thickness_7;Thickness_8;Thickness_9;Material_1;Material_2;Material_3;Material_4;Material_5;Material_6;Material_7;Material_8;Material_9;;Stress_1;Stress_2;Stress_3;Stress_4;Stress_5;Stress_6;Stress_7;Stress_8;Stress_9;Stress_10
Model_3248;0.65;0.67;1.65;0.45;1.43;0.97;1.61;0.36;0.84;2;1;1;2;1;1;2;2;1;;85.98;128.817;313.949;55.342;174.897;34.355;145.972;27.469;320.787;2.409
Model_3249;0.38;0.45;1.77;0.48;1.11;1.06;2.03;0.57;0.76;1;1;2;2;2;2;1;2;2;;133.434;110.127;261.295;49.11;227.156;29.634;110.93;20.737;269.177;2.099
Model_3250;0.47;0.64;1.34;0.67;1.03;0.73;1.51;0.52;0.74;1;2;2;1;1;1;1;1;2;;105.901;156.204;381.26;54.599;257.763;31.2;170.388;23.503;375.263;2.272
Model_3251;0.60;0.68;1.60;0.54;1.35;1.13;1.76;0.66;0.66;2;2;2;2;1;1;2;2;1;;94.505;124.101;338.95;58.366;186.126;28.688;144.779;20.763;379.237;2.43
Model_3252;0.60;0.54;1.84;0.82;1.39;1.15;1.52;0.41;0.83;1;1;1;1;2;1;2;1;2;;92.504;122.416;282.823;52.407;187.661;24.843;146.881;28.434;310.091;2.263
Model_3253;0.72;0.52;1.58;0.67;1.38;1.00;1.88;0.35;0.58;1;1;1;2;2;1;2;1;1;;75.397;100.004;328.543;69.664;161.956;25.971;120.26;27.902;390.232;2.101
Model_3254;0.31;0.56;1.44;0.46;1.45;1.15;1.52;0.58;0.64;1;2;2;2;1;1;1;2;1;;158.329;129.417;352.532;56.235;141.599;27.51;154.003;22.627;387.93;2.581
Model_3255;0.60;0.61;1.79;0.73;1.49;0.78;1.95;0.63;0.72;2;2;1;1;2;1;1;1;2;;94.837;106.865;296.551;58.846;164.148;31.32;125.343;21.772;320.955;2.311
Model_3256;0.53;0.65;1.44;0.69;1.32;1.11;1.59;0.74;0.50;2;2;1;2;2;2;1;1;2;;105.482;130.3;395.491;74.499;175.282;22.274;149.917;19.687;524.629;2.383
Model_3257;0.58;0.74;1.73;0.50;1.04;1.13;1.70;0.56;0.59;2;1;1;2;1;2;1;1;2;;98.234;134.051;310.846;59.797;290.658;27.563;153.853;21.845;435.039;2.514
Model_3258;0.73;0.57;1.79;0.84;1.47;1.21;1.87;0.69;0.73;2;1;2;2;1;2;2;2;2;;76.628;109.433;302.272;60.785;170.645;23.904;132.091;20.924;323.494;2.221
Model_3259;0.34;0.71;1.43;0.63;1.37;0.84;2.03;0.33;0.72;2;1;1;2;2;1;2;2;2;;159.167;114.519;364.846;53.968;167.823;32.325;127.742;28.921;333.71;2.539
Model_3260;0.40;0.52;1.69;0.54;1.02;1.23;1.80;0.68;0.64;2;2;2;1;1;2;1;2;1;;124.173;118.753;287.483;59.226;264.015;24.314;135.038;18.711;353.41;2.261
Model_3261;0.69;0.43;1.76;0.38;1.30;1.23;1.50;0.41;0.67;1;2;2;2;2;1;2;1;2;;76.439;114.032;275.461;56.771;179.926;26.306;144.225;25.589;334.535;2.074
Model_3262;0.51;0.71;1.82;0.64;0.99;0.77;1.59;0.48;0.68;2;2;1;1;2;2;2;1;1;;105.101;146.1;289.677;57.554;316.813;32.962;170.37;24.047;382.052;2.449
Model_3263;0.48;0.45;1.72;0.63;1.47;1.23;1.92;0.64;0.77;1;2;2;2;1;1;2;2;1;;116.851;106.405;286.751;53.549;151.72;25.444;116.085;20.823;277.6;2.125
Model_3264;0.55;0.75;1.27;0.47;1.33;0.97;1.78;0.74;0.77;1;2;1;1;2;1;2;1;2;;100.355;141.438;414.846;53.361;174.574;34.674;148.574;19.251;356.349;2.515
Model_3265;0.46;0.63;1.65;0.39;1.28;1.22;1.92;0.65;0.80;1;1;1;2;2;1;1;2;2;;115.539;116.559;301.786;60.372;197.766;29.49;129.139;20.487;289.967;2.397
Model_3266;0.41;0.45;1.73;0.46;1.20;1.14;1.90;0.71;0.70;2;1;1;1;1;2;2;2;1;;123.783;108.514;272.374;52.816;201.256;28.336;117.645;17.743;299.291;2.167
Model_3267;0.45;0.69;1.55;0.79;1.11;1.19;2.04;0.31;0.85;2;2;1;1;2;1;2;1;2;;119.671;124.397;331.179;50.234;248.064;24.806;134.594;28.615;310.881;2.299
Model_3268;0.44;0.61;1.40;0.45;1.18;0.85;1.99;0.44;0.90;1;1;2;2;2;1;1;1;1;;116.998;122.587;342.006;53.559;201.667;33.684;124.48;24.931;296.593;2.199
Model_3269;0.51;0.59;1.82;0.43;1.43;1.16;1.57;0.51;0.78;1;2;2;2;2;2;2;2;1;;105.405;121.49;280.425;57.432;173.284;30.368;145.438;24.18;304.133;2.448
Model_3270;0.76;0.67;1.30;0.84;1.30;1.20;1.53;0.40;0.86;2;2;1;1;1;1;1;1;2;;72.399;151.781;401.374;52.558;189.517;24.861;155.875;27.328;382.197;2.226
Model_3271;0.77;0.66;1.35;0.76;1.26;1.16;1.79;0.61;0.73;2;2;1;1;2;1;1;2;2;;69.989;135.029;400.043;59.364;196.912;25.627;149.578;22.036;361.961;2.218
Model_3272;0.73;0.76;1.30;0.48;1.04;0.76;1.85;0.72;0.85;2;2;2;2;2;1;1;2;2;;72.827;146.993;400.271;51.56;257.539;35.532;149.346;18.956;361.919;2.333
Model_3273;0.38;0.56;1.45;0.85;1.42;1.21;1.58;0.57;0.71;1;2;1;2;1;1;2;1;2;;148.089;130.683;361.441;59.554;157.064;22.055;155.089;24.291;364.378;2.413
Model_3274;0.43;0.76;1.71;0.68;1.14;0.89;1.92;0.34;0.89;1;2;1;2;2;2;1;1;2;;124.03;130.203;302.984;46.655;255.41;30.834;140.773;27.803;317.903;2.514
Model_3275;0.33;0.51;1.80;0.81;1.49;0.95;1.76;0.51;0.52;2;1;1;1;1;1;2;1;2;;170.627;93.387;290.785;69.899;142.877;22.73;119.111;25.287;414.088;2.405
Model_3276;0.69;0.74;1.44;0.69;1.51;1.25;2.02;0.47;0.60;2;1;1;2;1;2;2;2;1;;89.125;109.464;396.522;66.812;149.109;22.985;125.638;25.186;422.516;2.417
Model_3277;0.67;0.44;1.50;0.63;1.10;1.25;1.98;0.61;0.66;1;1;2;2;2;2;1;1;1;;72.868;112.358;325.213;62.511;223.968;23.159;116.347;19.854;332.269;1.888
Model_3278;0.70;0.72;1.75;0.56;1.09;1.00;1.51;0.31;0.48;1;2;1;2;1;1;1;1;2;;83.066;136.034;325.536;70.449;267.038;25.852;155.14;26.747;526.993;2.446
Model_3279;0.71;0.47;1.62;0.36;1.06;0.89;1.60;0.36;0.55;1;1;2;1;1;1;2;1;2;;69.717;113.792;297.072;60.479;235.706;32.995;140.974;25.315;405.592;2.084
Model_3280;0.63;0.59;1.35;0.52;1.09;0.82;1.95;0.72;0.53;1;1;1;2;1;1;1;2;2;;86.678;110.023;382.081;68.963;224.596;32.345;120.158;17.95;451.054;2.177
Model_3281;0.41;0.68;1.83;0.84;1.25;0.92;1.98;0.39;0.58;2;2;1;1;1;2;2;2;2;;138.303;102.462;293.854;65.62;217.628;25.295;121.202;27.813;402.326;2.423
Model_3282;0.68;0.76;1.28;0.49;1.11;1.21;1.82;0.62;0.79;2;2;1;1;1;1;1;2;2;;80.709;146.124;409.169;49.429;233.176;29.255;151.517;20.993;364.923;2.373
Model_3283;0.74;0.50;1.59;0.64;1.40;0.82;1.48;0.63;0.50;2;2;1;1;1;2;1;2;1;;71.456;116.043;342.609;77.659;153.757;28.623;151.004;20.976;475.549;2.216
Model_3284;0.67;0.69;1.65;0.65;1.31;0.72;1.78;0.33;0.65;2;1;1;2;1;1;2;1;1;;86.445;120.638;329.08;61.595;199.141;33.364;144.106;27.284;383.856;2.373
Model_3285;0.40;0.61;1.73;0.82;1.36;0.78;1.46;0.34;0.77;2;1;1;1;2;1;2;2;1;;142.275;132.523;305.163;55.093;189.616;28.424;160.014;30.664;333.211;2.504
Model_3286;0.52;0.45;1.64;0.70;1.04;1.13;1.49;0.32;0.68;1;2;1;1;1;1;2;2;2;;92.558;129.674;296.252;58.503;253.389;23.484;159.51;29.253;355.96;2.018
Model_3287;0.69;0.50;1.38;0.53;1.00;0.81;1.79;0.75;0.89;2;1;1;2;1;2;1;2;1;;71.318;137.358;341.462;45.041;252.884;32.097;133.9;17.359;313.445;1.842
Model_3288;0.68;0.77;1.70;0.65;1.25;0.87;1.83;0.71;0.61;2;1;1;2;2;2;2;1;1;;87.546;123.454;334.036;64.768;226.655;32.08;142.354;20.265;421.634;2.559
Model_3289;0.38;0.73;1.46;0.65;1.50;0.83;1.81;0.40;0.86;2;1;2;2;1;2;1;1;2;;146.897;127.872;358.765;47.755;152.964;32.579;138.144;28.145;325.493;2.599
Model_3290;0.53;0.73;1.84;0.39;0.95;0.79;1.90;0.61;0.88;1;1;2;1;1;1;1;2;1;;98.735;135.226;270.024;58.357;320.857;36.229;145.923;20.659;313.883;2.355
Model_3291;0.56;0.52;1.61;0.76;0.93;0.98;1.77;0.59;0.88;1;2;1;1;1;2;1;1;2;;82.409;139.376;301.628;48.362;301.189;26.675;142.334;21.508;315.502;1.894
Model_3292;0.36;0.43;1.68;0.71;1.45;1.24;1.99;0.54;0.68;2;1;1;1;1;2;2;2;1;;160.497;99.724;290.039;59.146;146.57;22.361;108.547;23.45;306.291;2.145
Model_3293;0.43;0.53;1.34;0.61;1.25;0.74;1.74;0.67;0.68;2;2;2;1;2;1;2;2;1;;120.336;124.948;372.496;58.696;177.295;32.77;140.647;19.707;355.574;2.259
Model_3294;0.63;0.53;1.63;0.74;1.20;1.25;1.99;0.32;0.52;2;1;2;2;2;2;2;1;1;;87.226;91.869;317.719;73.022;205.153;18.473;108.3;28.456;421.942;2.08
Model_3295;0.42;0.66;1.56;0.38;1.17;0.68;1.68;0.52;0.55;1;2;2;1;1;2;2;1;2;;126.241;124.002;331.037;59.934;214.193;41.037;142.486;21.859;441.503;2.512
Model_3296;0.60;0.76;1.72;0.82;1.07;1.03;1.55;0.34;0.67;2;2;1;2;1;2;2;2;1;;93.411;154.721;325.853;62.337;293.717;25.777;176.425;27.533;412.288;2.506
Model_3297;0.52;0.46;1.53;0.70;1.03;1.09;2.04;0.67;0.60;1;1;2;1;2;2;1;2;2;;96.373;107.731;318.246;66.291;247.237;23.773;110.482;18.613;363.134;1.977
Model_3298;0.73;0.48;1.78;0.82;1.49;0.69;1.88;0.60;0.71;1;2;1;2;1;2;2;1;1;;74.537;104.781;292.034;61.452;156.709;28.763;123.378;22.121;314.034;2.087
Model_3299;0.31;0.73;1.40;0.53;1.20;0.67;1.85;0.53;0.72;1;1;2;1;1;1;2;1;1;;155.481;130.914;371.235;50.507;207.508;36.807;144.049;23.817;348.781;2.651
Model_3300;0.31;0.47;1.63;0.79;1.18;1.01;1.57;0.62;0.64;1;2;1;2;1;1;1;1;1;;169.155;122.878;307.159;62.331;208.326;23.805;150.599;21.629;371.011;2.337
Model_3301;0.51;0.57;1.32;0.83;1.27;0.91;1.98;0.41;0.58;2;1;2;2;2;2;1;1;2;;110.237;108.301;398.772;68.24;174.618;24.867;121.117;26.556;414.698;2.144
Model_3302;0.51;0.55;1.72;0.73;1.33;1.22;1.81;0.62;0.81;1;2;2;1;2;2;1;1;1;;107.768;117.726;298.011;52.874;192.062;25.298;133.395;22.11;288.297;2.272
Model_3303;0.54;0.69;1.44;0.84;1.51;0.83;1.71;0.35;0.88;2;1;2;2;1;2;1;1;1;;108.821;132.07;368.552;51.647;153.441;28.604;142.612;29.289;336.723;2.401
Model_3304;0.66;0.63;1.53;0.41;0.97;0.85;1.81;0.44;0.57;2;1;2;1;2;1;2;1;2;;81.886;120.85;329.852;57.967;287.372;34.801;138.407;22.864;423.85;2.171
Model_3305;0.78;0.54;1.46;0.69;1.17;0.88;1.75;0.62;0.85;2;1;2;1;1;2;2;1;2;;67.889;130.533;343.609;50.452;218.832;29.919;139.912;21.169;318.427;1.998
Model_3306;0.53;0.70;1.56;0.57;1.44;0.99;1.64;0.43;0.75;1;1;1;1;1;2;1;1;2;;105.41;132.763;342.573;51.865;167.986;32.256;151.354;26.25;346.107;2.516
Model_3307;0.38;0.69;1.43;0.36;1.18;0.75;2.04;0.57;0.87;2;2;2;1;1;1;1;1;1;;133.02;123.83;342.628;60.487;208.577;37.183;127.298;21.734;302.214;2.426
Model_3308;0.74;0.63;1.65;0.78;1.18;0.87;1.80;0.60;0.56;1;2;1;1;2;1;1;1;1;;74.237;115.532;334.294;71.1;231.399;26.846;136.93;21.82;440.574;2.191
Model_3309;0.59;0.54;1.29;0.54;1.27;0.77;1.56;0.69;0.71;1;1;1;1;2;2;1;1;2;;86.718;136.354;386.634;55.13;173.611;34.621;154.286;19.168;363.757;2.207
Model_3310;0.44;0.68;1.40;0.66;1.25;1.15;1.61;0.63;0.69;1;1;2;1;1;1;1;1;2;;119.902;142.784;383.363;58.075;198.81;26.379;160.982;22.091;390.823;2.474
Model_3311;0.74;0.56;1.81;0.42;1.04;0.98;1.99;0.54;0.62;1;2;2;2;2;1;2;1;1;;70.183;106.52;270.434;57.691;269.875;32.024;119.088;20.751;349.775;2.111
Model_3312;0.48;0.62;1.56;0.46;1.37;1.16;1.63;0.31;0.58;2;1;1;1;2;1;1;1;2;;115.144;119.794;334.555;59.037;164.611;26.231;145.229;28.211;420.128;2.422
Model_3313;0.36;0.59;1.77;0.50;1.33;0.82;2.01;0.55;0.73;2;1;2;1;2;2;2;2;2;;146.615;104.824;279.291;50.271;184.942;35.425;118.908;22.861;298.329;2.476
Model_3314;0.75;0.45;1.66;0.83;1.23;0.66;1.49;0.41;0.71;1;2;2;2;2;2;1;1;1;;69.893;125.632;308.999;60.019;207.126;27.237;155.322;27.317;345.772;2.008
Model_3315;0.66;0.47;1.32;0.70;1.16;1.20;1.54;0.64;0.84;1;2;1;1;2;1;2;1;1;;77.829;140.269;364.18;50.707;202.938;25.318;146.014;20.655;336.845;1.921
Model_3316;0.65;0.54;1.41;0.54;1.36;1.21;1.74;0.51;0.48;1;2;1;2;2;1;2;1;2;;84.735;104.624;375.695;75.726;151.277;20.722;123.891;22.98;489.151;2.195
Model_3317;0.32;0.63;1.45;0.73;1.35;0.77;1.65;0.43;0.50;2;1;1;1;1;2;1;2;1;;163.863;118.886;377.374;71.465;161.681;27.762;139.692;27.476;497.613;2.539
Model_3318;0.77;0.43;1.83;0.59;1.49;0.72;1.85;0.74;0.61;1;1;2;1;1;1;2;2;2;;68.076;95.546;276.685;66.848;147.122;33.483;113.848;17.953;342.427;2.053
Model_3319;0.52;0.47;1.50;0.80;1.09;0.90;1.63;0.66;0.74;2;1;1;1;2;2;1;2;2;;94.519;131.19;330.014;56.803;235.622;26.753;148.353;20.169;333.122;2.035
Model_3320;0.59;0.61;1.51;0.76;1.11;0.68;1.75;0.61;0.83;2;2;2;1;2;1;1;1;2;;87.066;135.373;338.805;52.088;245.184;29.062;146.836;21.828;329.208;2.141
Model_3321;0.43;0.61;1.49;0.43;1.13;0.80;1.83;0.54;0.49;1;1;2;1;1;2;2;2;1;;125.48;105.952;343.04;64.937;213.701;34.327;119.486;21.468;469.043;2.424
Model_3322;0.45;0.76;1.84;0.72;1.00;1.05;1.97;0.72;0.63;1;1;1;1;1;2;1;2;2;;122.7;121.491;289.742;62.412;317.364;26.755;137.977;20.258;394.725;2.54
Model_3323;0.43;0.65;1.70;0.52;0.98;1.06;1.71;0.45;0.70;1;2;2;2;1;1;2;2;1;;118.907;135.039;295.174;53.153;297.944;29.521;156.431;24.353;352.383;2.328
Model_3324;0.33;0.64;1.43;0.54;1.30;0.99;1.47;0.62;0.86;1;2;2;1;2;2;1;1;2;;148.509;143.714;348.776;47.547;184.321;31.68;149.386;22.769;352.247;2.539
Model_3325;0.44;0.77;1.61;0.62;1.50;1.08;1.75;0.34;0.72;1;1;1;1;1;1;1;2;1;;128.164;129.006;342.286;54.268;161.958;29.562;146.711;28.599;357.567;2.702
Model_3326;0.38;0.72;1.48;0.63;0.97;1.16;1.87;0.74;0.81;1;2;1;1;2;2;2;2;1;;129.111;141.655;347.048;49.786;295.216;27.826;151.675;19.788;339.744;2.424
Model_3327;0.45;0.53;1.79;0.47;1.17;1.01;1.91;0.53;0.80;1;2;2;2;2;1;1;1;2;;114.131;114.493;268.172;51.766;223.911;31.525;124.54;22.338;272.79;2.237
Model_3328;0.37;0.51;1.39;0.81;0.99;1.08;1.90;0.53;0.71;2;2;1;1;2;1;2;1;1;;136.624;126.928;351.876;57.798;257.301;23.513;134.992;23.068;331.593;2.089
Model_3329;0.32;0.51;1.29;0.78;1.13;1.19;1.68;0.43;0.52;2;2;1;1;2;1;2;2;1;;162.817;119.628;394.245;70.123;196.733;18.34;140.003;26.441;467.841;2.282
Model_3330;0.41;0.63;1.38;0.50;1.40;0.96;2.02;0.59;0.53;2;1;1;1;2;2;2;2;1;;135.14;99.891;379.999;65.384;146.891;29.848;111.81;21.731;438.984;2.418
Model_3331;0.56;0.58;1.74;0.47;0.95;0.79;1.52;0.54;0.50;1;1;1;2;2;1;1;2;1;;92.635;126.814;293.926;67.913;300.477;33.12;155.001;21.18;469.041;2.302
Model_3332;0.77;0.45;1.73;0.36;1.43;0.76;1.72;0.47;0.83;2;1;2;2;2;1;1;1;1;;71.296;111.431;278.627;57.951;160.813;36.523;123.111;24.355;267.721;2.047
Model_3333;0.40;0.50;1.61;0.62;1.15;0.99;1.97;0.58;0.53;1;2;2;1;2;1;2;2;1;;130.124;96.857;306.06;70.131;208.535;25.309;106.853;20.993;401.096;2.247
Model_3334;0.49;0.74;1.69;0.61;1.25;0.76;1.88;0.61;0.71;2;2;2;2;2;2;1;1;1;;114.637;124.018;318.707;55.656;221.302;34.984;140.572;22.038;348.926;2.574
Model_3335;0.66;0.63;1.84;0.52;1.12;1.07;1.62;0.63;0.74;2;1;2;2;2;1;2;1;2;;79.675;131.268;281.749;52.314;262.314;30.682;156.772;20.719;334.957;2.288
Model_3336;0.74;0.64;1.61;0.45;0.96;1.20;1.95;0.60;0.62;1;1;2;1;2;2;1;2;2;;71.208;118.832;315.667;57.406;304.064;26.637;132.923;20.07;386.441;2.146
Model_3337;0.52;0.73;1.38;0.49;1.44;1.02;1.97;0.38;0.53;2;1;2;1;2;1;2;2;1;;116.208;106.072;400.902;63.313;148.422;28.745;120.129;26.401;466.142;2.491
Model_3338;0.52;0.45;1.30;0.54;1.11;0.89;1.90;0.67;0.53;2;2;1;1;1;2;1;2;1;;98.173;108.778;371.719;71.557;196.165;29.162;113.53;17.895;418.489;2.012
Model_3339;0.46;0.44;1.82;0.40;1.07;1.15;1.77;0.61;0.65;1;1;2;2;1;1;1;1;1;;106.721;111.186;255.265;56.096;239.214;27.526;125.734;18.936;321.191;2.109
Model_3340;0.69;0.65;1.69;0.77;1.51;1.18;1.86;0.67;0.52;2;1;1;2;1;1;2;1;2;;85.322;100.43;340.096;74.495;152.04;20.715;122.125;21.312;463.153;2.271
Model_3341;0.44;0.43;1.27;0.55;1.24;1.15;1.86;0.49;0.76;1;2;1;1;1;1;1;1;1;;117.498;122.953;364.011;51.064;163.727;26.874;122.237;23.141;294.266;1.925
Model_3342;0.70;0.62;1.49;0.80;1.06;1.15;1.71;0.64;0.70;1;1;2;1;2;1;1;2;1;;72.929;137.427;358.781;61.534;267.237;24.195;158.556;21.278;374.775;2.143
Model_3343;0.55;0.72;1.61;0.36;0.98;0.89;1.99;0.47;0.74;1;2;1;1;2;1;1;2;2;;99.34;127.033;309.394;61.358;295.251;36.446;137.97;22.532;324.103;2.362
Model_3344;0.54;0.50;1.75;0.42;0.92;1.23;1.52;0.60;0.71;1;1;1;2;1;2;1;1;2;;86.292;136.679;271.919;53.651;307.183;26.55;160.596;19.659;339.258;2.093
Model_3345;0.52;0.74;1.31;0.54;1.26;0.79;1.48;0.64;0.89;1;1;2;2;1;1;2;2;1;;99.93;156.498;390.094;48.58;194.589;34.304;153.632;22.011;381.986;2.512
Model_3346;0.71;0.45;1.54;0.54;1.22;0.98;1.54;0.69;0.72;1;2;1;1;1;1;2;1;1;;72.714;127.157;320.354;55.522;197.842;30.749;149.029;18.758;335.318;2.047
Model_3347;0.73;0.65;1.65;0.37;0.92;0.81;1.93;0.67;0.69;2;2;1;2;2;1;1;1;1;;71.337;127.828;300.747;59.555;322.163;37.864;140.343;18.148;346.18;2.16
Model_3348;0.63;0.48;1.45;0.76;1.22;0.76;2.05;0.72;0.89;2;2;1;1;1;1;1;1;1;;81.453;122.399;336.132;48.765;195.622;28.243;116.063;18.762;278.176;1.903
Model_3349;0.73;0.70;1.72;0.51;1.01;1.03;1.47;0.71;0.83;1;1;1;1;1;2;1;2;2;;69.532;156.168;303.778;48.642;307.763;32.419;168.757;19.693;366.422;2.358
Model_3350;0.36;0.51;1.79;0.57;1.27;1.06;1.93;0.62;0.61;1;1;2;2;2;1;1;1;1;;144.697;99.257;274.456;62.618;189.276;26.925;113.953;20.643;345.339;2.378
Model_3351;0.69;0.47;1.69;0.85;1.11;0.72;2.01;0.64;0.51;1;1;2;1;2;1;1;1;1;;73.838;92.756;304.407;73.406;233.919;25.319;103.813;19.999;418.87;1.976
Model_3352;0.65;0.44;1.35;0.79;0.94;0.75;1.64;0.54;0.61;2;2;1;2;2;2;1;1;1;;70.912;133.591;364.673;66.538;273.838;26.672;152.221;21.705;403.815;1.828
Model_3353;0.51;0.54;1.85;0.58;1.09;0.73;2.02;0.50;0.71;2;1;1;1;1;1;1;1;1;;102.662;108.743;261.281;55.052;251.69;33.477;119.722;22.722;302.236;2.178
Model_3354;0.37;0.67;1.27;0.57;1.41;1.10;1.70;0.30;0.67;2;1;1;2;1;2;2;1;1;;144.85;132.95;410.61;56.49;147.569;28.017;150.239;29.253;386.032;2.45
Model_3355;0.62;0.62;1.72;0.61;1.34;0.78;1.57;0.54;0.74;1;2;1;1;1;2;1;1;2;;87.075;130.111;306.465;54.447;193.909;33.876;153.975;23.369;341.336;2.364
Model_3356;0.76;0.47;1.40;0.53;1.34;1.19;1.64;0.47;0.55;1;1;2;1;2;2;2;1;1;;68.392;112.325;366.104;70.749;155.144;23.236;138.331;24.021;428.776;2.074
Model_3357;0.76;0.57;1.44;0.77;1.36;0.75;1.80;0.72;0.78;2;2;2;2;1;2;1;1;2;;71.216;125.666;364.48;57.237;174.688;29.908;139.248;19.599;320.06;2.122
Model_3358;0.44;0.60;1.62;0.80;1.05;1.05;1.76;0.48;0.48;2;1;2;2;2;1;1;2;2;;123.482;108.52;331.486;73.52;259.707;20.086;128.243;24.89;494.42;2.3
Model_3359;0.64;0.44;1.41;0.69;1.08;0.87;1.82;0.67;0.68;1;2;2;1;1;1;2;2;1;;75.157;123.331;346.981;61.142;225.878;28.696;132.004;18.708;340.134;1.885
Model_3360;0.60;0.72;1.50;0.61;0.97;1.17;1.73;0.63;0.75;1;1;2;2;2;2;2;2;2;;87.548;146.897;351.235;53.681;306.366;27.632;163.042;21.178;357.19;2.343
Model_3361;0.69;0.44;1.51;0.44;1.17;0.73;1.73;0.62;0.63;2;1;2;2;1;1;1;2;2;;72.066;114.75;319.162;59.133;199.411;36.375;130.571;19.134;356.921;2.015
Model_3362;0.30;0.46;1.63;0.53;0.95;1.23;1.56;0.69;0.71;1;1;2;2;1;1;2;2;2;;153.469;133.34;288.196;53.116;278.384;24.437;153.377;18.406;333.166;2.212
Model_3363;0.65;0.64;1.73;0.47;0.95;0.94;1.85;0.54;0.53;2;2;2;1;1;1;2;1;2;;84.399;113.638;294.604;63.895;310.694;30.302;129.754;20.973;441.749;2.191
Model_3364;0.71;0.58;1.52;0.69;1.42;0.74;1.82;0.34;0.58;2;2;2;2;1;1;1;1;2;;79.221;108.298;352.633;69.04;156.715;30.552;129.574;27.815;413.682;2.168
Model_3365;0.34;0.46;1.36;0.72;1.11;0.67;1.68;0.63;0.79;1;2;2;2;2;2;1;1;1;;150.016;132.876;348.988;52.263;210.192;28.882;139.134;20.658;309.325;2.103
Model_3366;0.72;0.52;1.68;0.53;1.22;1.08;1.50;0.36;0.70;2;2;2;2;1;2;2;1;2;;74.285;126.686;301.296;55.594;210.835;28.827;157.035;27.231;350.063;2.17
Model_3367;0.65;0.44;1.71;0.65;1.27;0.99;2.05;0.33;0.78;1;2;2;2;2;1;1;1;1;;80.093;106.887;282.692;52.647;191.146;28.393;110.065;28.882;267.338;1.904
Model_3368;0.44;0.49;1.66;0.78;1.19;0.97;1.59;0.30;0.76;2;2;2;1;2;1;2;1;2;;124.697;124.07;298.21;53.981;214.522;25.81;147.746;30.835;315.945;2.169
Model_3369;0.56;0.55;1.26;0.58;1.47;0.86;1.62;0.65;0.56;1;2;1;2;2;1;1;2;2;;97.091;126.389;417.949;69.519;134.171;30.828;147.255;20.385;455.623;2.265
Model_3370;0.50;0.59;1.33;0.60;1.32;1.03;1.98;0.59;0.89;1;2;1;2;1;2;1;1;1;;106.371;123.908;366.926;46.226;167.226;30.173;124.512;22.127;302.993;2.143
Model_3371;0.45;0.74;1.74;0.38;1.08;1.05;1.74;0.36;0.85;2;2;1;2;1;2;2;1;2;;117.456;137.142;288.083;60.14;270.128;33.029;150.25;25.947;325.034;2.515
Model_3372;0.75;0.64;1.46;0.36;1.48;1.03;1.51;0.41;0.61;1;1;1;2;1;1;2;2;2;;74.604;134.125;367.837;61.207;146.052;32.595;159.766;25.566;426.996;2.356
Model_3373;0.54;0.64;1.84;0.72;0.94;0.77;1.73;0.66;0.73;1;2;1;1;2;1;1;1;2;;94.103;137.664;277.795;56.882;330.707;30.328;158.518;20.308;343.193;2.211
Model_3374;0.56;0.45;1.57;0.74;1.47;1.12;1.91;0.35;0.49;2;2;2;2;2;1;1;2;1;;98.29;94.451;327.622;76.13;132.969;19.434;103.285;28.955;429.421;2.027
Model_3375;0.77;0.75;1.81;0.63;1.08;1.05;2.03;0.34;0.77;1;2;2;1;1;1;2;2;2;;72.762;122.3;291.839;52.44;286.372;29.87;138.671;26.026;315.715;2.333
Model_3376;0.68;0.71;1.27;0.36;0.98;1.06;1.66;0.70;0.85;2;2;2;1;1;1;2;2;1;;74.664;156.304;398.777;57.906;269.556;32.737;158.358;18.779;373.571;2.245
Model_3377;0.50;0.65;1.44;0.77;1.09;1.17;1.97;0.66;0.89;2;1;1;2;1;1;2;2;2;;103.549;130.863;351.853;49.371;243.639;25.786;136.407;21.413;320.804;2.179
Model_3378;0.52;0.50;1.55;0.43;1.15;1.08;1.75;0.68;0.72;1;2;1;2;2;2;1;2;2;;96.852;121.718;310.344;53.969;213.998;30.576;135.388;18.511;320.533;2.168
Model_3379;0.56;0.52;1.58;0.56;1.31;0.80;1.96;0.52;0.68;1;2;2;2;1;1;1;2;2;;95.807;107.314;314.376;57.871;177.295;33.347;118.868;22.65;326.555;2.177
Model_3380;0.77;0.73;1.49;0.44;1.26;0.93;1.79;0.68;0.79;2;2;2;2;2;2;1;2;2;;72.472;135.085;357.249;55.526;209.627;36.053;146.53;19.967;336.402;2.434
Model_3381;0.41;0.60;1.54;0.78;1.24;0.72;1.76;0.31;0.69;2;1;2;1;1;2;2;1;1;;135.218;121.203;335.951;59.232;201.146;29.261;144.393;29.69;354.179;2.354
Model_3382;0.44;0.49;1.56;0.43;1.13;1.14;1.83;0.34;0.53;2;2;1;1;2;1;2;2;2;;117.954;101.491;304.425;63.662;204.812;24.457;115.884;26.444;403.389;2.202
Model_3383;0.68;0.64;1.82;0.84;1.49;1.15;1.65;0.42;0.83;1;2;2;2;1;2;2;1;1;;82.881;124.078;299.882;54.631;176.285;25.813;146.905;27.736;311.761;2.329
