;Thickness_1;Thickness_2;Thickness_3;Thickness_4;Thickness_5;Thickness_6;Thickness_7;Thickness_8;Thickness_9;Material_1;Material_2;Material_3;Material_4;Material_5;Material_6;Material_7;Material_8;Material_9;;Stress_1;Stress_2;Stress_3;Stress_4;Stress_5;Stress_6;Stress_7;Stress_8;Stress_9;Stress_10
Model_2103;0.41;0.58;1.37;0.64;1.11;1.07;1.61;0.57;0.73;2;2;2;1;2;2;2;1;1;;122.248;139.663;366.833;55.128;224.863;27.604;157.75;22.432;351.735;2.302
Model_2104;0.52;0.65;1.27;0.66;1.09;0.88;1.60;0.57;0.66;2;2;1;2;2;2;2;2;1;;100.945;149.654;413.28;61.102;231.03;30.298;166.979;22.316;411.715;2.279
Model_2105;0.37;0.63;1.45;0.66;0.97;0.97;1.73;0.41;0.82;2;1;1;2;2;2;2;2;1;;130.871;140.671;340.198;49.748;280.456;28.783;153.335;26.69;336.528;2.241
Model_2106;0.59;0.53;1.45;0.46;1.28;0.89;1.65;0.36;0.64;2;2;1;1;2;1;1;2;1;;89.893;121.07;342.921;56.822;175.164;33.412;143.685;26.693;373.779;2.209
Model_2107;0.64;0.57;1.49;0.68;1.27;0.95;1.87;0.35;0.78;1;2;2;2;2;2;2;2;2;;83.622;119.603;340.093;53.84;191.948;29.407;133.814;27.934;305.056;2.108
Model_2108;0.43;0.63;1.50;0.73;1.18;0.76;1.63;0.55;0.74;2;1;2;2;2;2;1;1;1;;121.253;136.74;347.772;56.852;221.872;30.538;156.798;23.756;349.682;2.39
Model_2109;0.48;0.60;1.29;0.64;1.11;0.99;1.70;0.48;0.58;1;1;1;2;1;2;2;1;1;;110.603;130.053;401.983;66.674;216.065;26.81;149.761;23.905;440.268;2.261
Model_2110;0.41;0.53;1.33;0.53;1.02;0.75;1.79;0.44;0.61;2;2;1;2;2;2;1;1;1;;122.388;123.601;362.46;60.83;235.447;33.51;136.491;23.637;386.62;2.189
Model_2111;0.50;0.67;1.23;0.61;1.02;1.02;1.88;0.41;0.67;1;1;2;2;2;1;1;1;1;;106.828;133.546;418.452;58.209;246.888;28.462;144.662;25.138;379.345;2.234
Model_2112;0.65;0.49;1.46;0.76;1.00;1.09;1.90;0.49;0.64;1;1;2;1;2;2;1;2;1;;74.88;119.05;341.813;64.209;263.502;23.63;130.323;23.394;364.423;1.921
Model_2113;0.64;0.56;1.38;0.62;1.30;1.07;1.85;0.54;0.62;2;1;1;1;2;1;1;1;2;;85.093;114.877;375.175;64.414;172.244;26.751;131.286;22.472;390.095;2.159
Model_2114;0.63;0.57;1.23;0.49;1.09;0.76;1.95;0.59;0.79;1;1;1;2;2;2;2;2;2;;80.382;128.538;390.258;48.148;211.249;34.742;131.464;20.382;317.831;1.982
Model_2115;0.57;0.56;1.43;0.75;1.25;0.79;1.91;0.43;0.75;1;1;1;1;2;2;1;2;1;;94.26;118.918;354.53;56.651;190.797;29.545;131.477;26.103;316.343;2.126
Model_2116;0.36;0.49;1.56;0.55;1.02;0.95;1.92;0.44;0.65;2;1;2;2;2;1;1;2;2;;136.7;113.162;301.601;57.842;247.083;29.19;122.333;24.152;337.072;2.175
Model_2117;0.61;0.53;1.26;0.70;1.14;1.04;1.94;0.58;0.56;1;1;1;2;1;2;2;1;1;;87.145;112.369;407.099;71.461;199.489;24.198;122.751;21.123;425.489;2.038
Model_2118;0.53;0.52;1.53;0.58;0.99;0.89;1.83;0.50;0.75;1;1;1;2;2;2;2;2;1;;92.493;126.474;314.733;53.111;268.702;31.076;138.231;22.783;310.233;2.036
Model_2119;0.36;0.62;1.31;0.71;1.00;0.93;1.79;0.38;0.82;1;2;2;2;2;1;1;1;1;;134.895;140.418;374.839;50.523;253.993;27.988;147.695;27.341;338.835;2.198
Model_2120;0.48;0.66;1.51;0.70;1.03;0.87;1.77;0.64;0.70;1;1;2;2;1;1;2;2;1;;108.903;135.399;346.368;59.108;274.608;29.921;154.461;21.172;365.726;2.311
Model_2121;0.51;0.71;1.58;0.63;0.95;0.92;1.71;0.59;0.77;2;1;2;1;1;1;2;1;1;;101.794;147.171;328.819;52.39;316.775;31.11;164.175;21.949;349.395;2.358
Model_2122;0.43;0.68;1.59;0.74;1.30;0.98;1.72;0.62;0.77;1;2;1;2;2;2;2;2;1;;124.593;132.121;335.415;55.5;201.119;28.982;150.53;23.027;331.815;2.488
Model_2123;0.36;0.53;1.29;0.71;1.28;0.91;1.60;0.58;0.56;2;2;2;2;1;2;2;1;1;;144.203;127.229;401.089;69.465;163.973;26.29;151.036;22.319;448.521;2.351
Model_2124;0.46;0.56;1.51;0.54;0.94;1.09;1.80;0.44;0.59;2;1;1;2;1;2;1;2;2;;110.403;121.658;323.141;62.539;287.176;25.952;138.466;23.82;401.506;2.179
Model_2125;0.35;0.62;1.50;0.51;0.91;0.87;1.93;0.51;0.61;1;2;2;1;1;2;2;2;1;;140.644;121.952;325.696;58.016;302.806;32.397;133.171;22.164;385.885;2.322
Model_2126;0.45;0.51;1.40;0.64;1.03;1.01;1.73;0.41;0.66;2;1;2;2;2;1;1;2;2;;111.168;126.105;348.146;59.954;242.174;26.723;143.606;25.629;364.681;2.111
Model_2127;0.60;0.60;1.28;0.65;1.27;0.89;1.93;0.42;0.70;2;2;2;2;1;2;1;1;2;;91.562;121.725;400.116;58.474;175.666;30.569;132.339;25.322;347.938;2.114
Model_2128;0.49;0.55;1.45;0.49;0.91;1.09;1.84;0.59;0.56;2;2;2;2;2;2;1;2;1;;103.312;120.359;336.868;64.478;295.179;26.177;131.999;19.718;417.567;2.139
Model_2129;0.44;0.65;1.24;0.69;0.96;0.80;1.71;0.49;0.78;2;2;1;2;2;1;2;1;1;;112.24;150.389;401.719;52.996;267.829;29.893;159.464;24.013;364.292;2.183
Model_2130;0.55;0.70;1.26;0.69;1.00;1.02;1.88;0.61;0.81;2;2;2;1;2;1;2;1;1;;94.439;143.679;407.524;51.711;262.303;28.702;150.141;21.53;354.663;2.217
Model_2131;0.64;0.69;1.52;0.62;1.03;0.92;1.93;0.38;0.77;2;2;2;1;1;2;2;2;1;;84.391;130.57;339.813;52.246;276.324;31.371;144.09;25.75;324.455;2.232
Model_2132;0.66;0.69;1.52;0.50;0.95;1.04;1.78;0.46;0.59;1;2;2;2;2;2;2;1;1;;83.063;132.221;344.81;60.727;309.297;29.002;149.712;23.057;431.903;2.287
Model_2133;0.53;0.49;1.28;0.63;0.95;0.92;1.82;0.50;0.75;2;1;1;2;2;2;2;1;2;;89.17;133.854;368.536;53.826;257.307;29.09;138.966;22.434;317.497;1.866
Model_2134;0.36;0.66;1.29;0.52;1.08;0.81;1.97;0.38;0.70;2;1;2;2;1;2;2;2;1;;141.731;124.232;386.904;52.33;224.01;34.371;134.154;26.153;342.485;2.331
Model_2135;0.62;0.59;1.46;0.62;1.23;0.77;1.92;0.43;0.63;2;2;2;1;1;1;2;1;1;;89.151;112.76;353.937;62.656;196.25;32.329;128.159;24.76;375.247;2.173
Model_2136;0.52;0.56;1.23;0.58;0.95;0.92;1.79;0.39;0.55;2;1;2;1;2;1;2;2;1;;99.523;124.608;405.445;67.275;260.251;27.869;138.586;25.081;445.555;2.079
Model_2137;0.65;0.50;1.48;0.46;1.25;0.74;1.67;0.39;0.63;1;1;2;1;2;1;2;2;2;;79.591;116.264;333.347;57.871;181.696;36.036;139.846;25.692;371.604;2.146
Model_2138;0.49;0.52;1.44;0.49;1.03;0.98;1.80;0.36;0.58;2;2;1;1;1;1;2;1;2;;104.839;116.05;334.132;61.563;239.232;28.826;131.568;25.51;396.573;2.135
Model_2139;0.57;0.61;1.49;0.50;1.08;1.05;1.94;0.57;0.81;1;1;2;1;2;1;1;2;1;;91.052;125.17;332.967;48.166;244.677;31.118;133.803;21.592;304.642;2.14
Model_2140;0.54;0.68;1.35;0.55;1.13;1.07;1.78;0.39;0.75;2;1;2;1;1;1;2;1;1;;100.327;135.639;380.817;51.148;224.987;29.919;150.12;25.846;340.598;2.308
Model_2141;0.46;0.59;1.33;0.76;1.23;0.92;1.95;0.46;0.62;2;2;2;2;2;2;1;1;1;;119.599;115.138;391.62;65.282;186.409;26.757;127.097;25.061;389.074;2.218
Model_2142;0.43;0.65;1.53;0.73;1.17;0.79;1.92;0.52;0.69;2;2;1;2;1;2;1;2;1;;125.458;121.181;340.611;59.694;224.255;30.35;136.224;24.062;352.8;2.339
Model_2143;0.51;0.51;1.38;0.53;0.94;0.73;1.80;0.45;0.77;2;2;2;2;1;1;1;2;2;;93.204;134.17;340.436;49.545;269.999;32.659;139.748;23.39;312.864;1.943
Model_2144;0.64;0.62;1.31;0.66;0.93;0.94;1.64;0.56;0.73;2;1;2;1;1;1;2;1;2;;76.188;150.896;388.193;56.034;293.765;29.217;167.162;21.866;368.572;2.069
Model_2145;0.44;0.54;1.26;0.61;1.04;0.86;1.94;0.40;0.57;1;1;1;1;2;2;2;1;1;;118.472;113.779;389.858;66.112;223.685;29.133;122.259;25.12;408.225;2.13
Model_2146;0.42;0.56;1.60;0.51;1.24;1.08;1.71;0.60;0.78;2;2;1;1;1;2;1;1;1;;122.639;124.651;308.533;48.849;200.552;30.24;140.427;21.549;304.259;2.358
Model_2147;0.45;0.65;1.59;0.58;1.01;0.74;1.63;0.42;0.81;2;1;2;2;2;2;1;2;1;;112.194;142.183;315.642;48.649;282.409;33.205;157.824;25.843;337.688;2.293
Model_2148;0.62;0.53;1.38;0.51;1.11;0.85;1.84;0.59;0.75;2;1;1;2;1;1;2;1;1;;81.607;125.511;352.514;51.964;218.999;33.49;135.492;20.456;313.875;2.05
Model_2149;0.47;0.55;1.40;0.68;1.08;1.00;1.70;0.59;0.60;2;2;1;1;2;2;1;1;1;;109.77;127.462;364.182;65.824;231.847;26.147;147.438;21.273;413.04;2.223
Model_2150;0.38;0.59;1.40;0.53;1.27;1.06;1.90;0.35;0.62;2;1;2;2;2;2;2;2;1;;140.196;111.024;359.216;59.403;174.992;28.034;126.332;27.657;375.407;2.371
Model_2151;0.50;0.55;1.32;0.66;1.22;1.03;1.78;0.51;0.58;1;1;1;2;1;1;1;2;1;;107.277;118.531;389.364;68.158;182.928;25.463;135.902;23.399;420.694;2.211
Model_2152;0.56;0.57;1.37;0.72;1.15;1.00;1.66;0.65;0.57;1;2;1;2;1;2;2;1;2;;94.19;128.938;385.76;69.822;212.128;25.188;151.672;20.333;449.874;2.216
Model_2153;0.35;0.57;1.46;0.63;1.18;1.07;1.96;0.44;0.78;1;2;1;2;1;2;1;1;2;;150.181;119.651;334.833;51.175;204.266;27.809;127.682;25.81;295.575;2.3
Model_2154;0.57;0.62;1.58;0.67;0.99;0.86;1.66;0.40;0.60;1;1;2;1;2;2;2;1;2;;92.159;131.641;329.127;64.505;289.41;29.144;157.772;25.558;422.358;2.207
Model_2155;0.51;0.54;1.41;0.58;1.19;0.98;1.97;0.56;0.67;1;2;2;2;2;1;2;1;1;;103.836;113.795;352.932;59.267;197.095;29.655;123.241;21.496;341.007;2.16
Model_2156;0.43;0.71;1.42;0.72;1.06;0.73;1.96;0.43;0.71;2;2;2;1;1;1;2;2;1;;125.045;128.594;369.139;57.078;256.465;30.833;141.212;25.733;351.965;2.391
Model_2157;0.54;0.57;1.24;0.69;1.16;0.78;1.69;0.48;0.64;2;1;1;1;2;2;1;2;2;;97.358;133.122;411.258;62.927;198.01;30.214;151.235;24.139;402.361;2.157
Model_2158;0.64;0.64;1.56;0.56;1.07;1.07;1.72;0.46;0.64;2;1;1;1;1;1;2;1;1;;84.195;129.54;333.702;59.628;259.574;28.216;152.554;23.918;392.986;2.227
Model_2159;0.57;0.62;1.47;0.56;1.11;1.03;1.70;0.61;0.61;2;2;2;2;2;1;2;2;1;;94.19;129.607;356.344;62.726;235.999;28.521;150.718;20.832;412.943;2.274
Model_2160;0.46;0.67;1.48;0.47;0.98;1.03;1.66;0.61;0.69;2;2;2;2;2;1;1;2;2;;111.344;144.964;344.069;52.06;287.311;31.29;161.509;20.655;377.379;2.361
Model_2161;0.35;0.64;1.38;0.45;1.06;0.90;1.59;0.52;0.67;1;2;2;2;1;1;1;1;1;;137.81;144.805;364.052;52.898;240.916;34.034;161.921;22.617;386.2;2.473
Model_2162;0.61;0.52;1.49;0.63;1.25;0.75;1.94;0.63;0.67;2;1;2;1;2;1;2;1;1;;87.261;110.822;338.792;61.062;188.926;32.398;123.283;20.152;340.074;2.125
Model_2163;0.36;0.66;1.42;0.74;1.11;0.93;1.66;0.41;0.65;2;1;2;1;2;1;2;2;2;;142.237;137.62;370.987;60.715;235.511;27.281;159.52;27.208;404.366;2.434
Model_2164;0.53;0.64;1.44;0.64;0.96;1.07;1.85;0.42;0.79;1;1;2;2;2;1;1;1;2;;95.609;136.072;348.155;51.488;288.079;27.889;147.561;25.291;332.904;2.127
Model_2165;0.43;0.59;1.54;0.45;1.11;0.85;1.98;0.60;0.76;1;2;1;2;1;1;1;2;2;;118.764;119.505;314.901;53.855;230.219;34.987;127.298;20.539;299.56;2.278
Model_2166;0.36;0.62;1.51;0.60;0.95;0.80;1.87;0.58;0.72;2;2;1;2;1;2;2;1;1;;135.424;131.508;326.88;54.371;290.573;32.324;144.509;21.505;335.761;2.289
Model_2167;0.56;0.67;1.47;0.71;1.20;0.83;1.72;0.59;0.63;1;2;1;1;1;1;1;1;1;;98.642;132.905;369.407;64.061;216.508;30.179;152.143;22.2;413.848;2.357
Model_2168;0.37;0.56;1.55;0.60;1.30;0.94;1.87;0.37;0.58;1;1;1;1;1;1;2;2;2;;143.77;104.145;324.178;63.841;173.242;28.298;122.352;27.573;391.299;2.39
Model_2169;0.56;0.57;1.52;0.71;1.12;1.01;1.92;0.62;0.82;2;1;2;1;2;1;1;2;2;;92.146;124.423;330.482;51.662;235.39;28.139;133.058;21.34;303.02;2.103
Model_2170;0.63;0.64;1.41;0.58;1.24;0.93;1.84;0.43;0.60;2;1;2;2;2;1;1;1;2;;89.569;118.052;376.292;63.643;193.917;30.265;135.353;24.839;414.206;2.227
Model_2171;0.41;0.51;1.48;0.74;1.20;1.03;1.61;0.42;0.77;2;2;2;1;1;1;2;1;1;;131.346;129.727;334.253;53.907;202.363;26.095;148.454;26.973;319.122;2.217
Model_2172;0.40;0.55;1.37;0.69;0.94;0.92;1.98;0.52;0.78;1;2;2;1;1;2;1;2;2;;120.154;130.749;352.014;52.086;273.314;28.355;132.777;22.828;309.408;2.039
Model_2173;0.40;0.68;1.38;0.70;1.03;0.95;1.65;0.38;0.72;1;1;2;2;2;2;1;2;2;;126.634;146.684;375.435;56.118;262.727;28.502;163.258;27.352;371.938;2.381
Model_2174;0.43;0.50;1.28;0.47;1.20;0.77;1.78;0.58;0.65;1;1;1;1;2;1;2;1;2;;117.862;120.839;373.593;56.051;176.198;35.261;133.071;20.381;359.556;2.189
Model_2175;0.53;0.69;1.46;0.75;1.01;0.85;1.70;0.44;0.68;1;1;2;1;2;1;1;2;2;;100.303;143.125;364.285;60.041;283.922;28.848;162.206;25.531;393.576;2.329
Model_2176;0.58;0.51;1.51;0.59;1.28;0.96;1.85;0.55;0.61;1;2;1;1;2;1;1;2;2;;91.624;109.135;332.987;64.286;177.874;28.939;124.83;21.932;375.288;2.158
Model_2177;0.56;0.65;1.48;0.63;1.11;0.77;1.90;0.47;0.78;1;1;1;2;2;1;1;1;1;;95.336;127.221;344.418;52.52;240.303;32.356;139.865;24.314;317.674;2.226
Model_2178;0.36;0.67;1.49;0.49;1.17;0.89;1.94;0.55;0.59;1;2;2;2;1;1;2;2;1;;144.082;113.592;345.838;58.902;213.259;33.068;126.028;22.299;402.871;2.486
Model_2179;0.57;0.68;1.49;0.49;1.04;0.83;1.78;0.58;0.77;2;1;1;1;2;2;2;1;2;;92.718;136.595;340.636;49.444;266.7;35.33;151.185;21.301;335.25;2.305
Model_2180;0.59;0.51;1.34;0.64;1.21;0.76;1.84;0.36;0.82;2;2;1;2;1;2;1;2;1;;87.101;125.719;358.373;50.346;187.563;30.837;130.717;27.546;303.769;1.972
Model_2181;0.48;0.66;1.30;0.57;0.92;0.80;1.70;0.39;0.81;1;1;2;1;2;1;2;2;1;;102.671;149.389;378.664;47.677;288.834;32.241;158.916;25.766;359.373;2.169
Model_2182;0.61;0.70;1.48;0.62;1.16;0.96;1.91;0.49;0.55;2;2;2;1;1;2;1;1;1;;95.9;115.225;369.799;67.343;226.709;28.134;128.527;23.54;454.852;2.357
Model_2183;0.47;0.64;1.58;0.61;1.19;0.80;1.75;0.50;0.65;1;1;1;1;1;2;1;1;1;;114.78;124.119;329.608;59.554;218.838;32.985;145.412;23.824;379.352;2.388
Model_2184;0.46;0.50;1.52;0.68;1.21;0.71;1.82;0.61;0.72;1;2;2;2;2;2;1;2;1;;112.459;118.776;325.819;57.541;199.086;31.077;131.877;21.075;320.796;2.176
Model_2185;0.56;0.62;1.54;0.51;1.05;1.02;1.68;0.58;0.75;2;1;2;2;1;1;2;1;1;;92.13;136.211;328.101;51.208;263.042;31.286;155.253;21.392;335.208;2.232
Model_2186;0.62;0.55;1.49;0.61;1.18;0.74;1.85;0.44;0.66;2;2;2;2;1;2;2;2;1;;85.704;116.658;339.11;60.889;209.071;32.811;133.383;24.578;355.714;2.133
Model_2187;0.41;0.71;1.52;0.49;1.17;1.00;1.71;0.56;0.71;1;1;2;1;1;1;2;2;1;;127.294;135.872;343.921;50.961;227.268;32.623;153.828;22.786;360.278;2.563
Model_2188;0.61;0.64;1.58;0.66;1.23;0.97;1.65;0.35;0.59;2;2;1;1;1;1;1;2;2;;91.497;126.814;340.945;65.334;209.028;27.534;151.7;27.329;430.235;2.281
Model_2189;0.52;0.64;1.57;0.70;0.98;0.80;1.96;0.36;0.73;1;1;2;2;1;1;1;2;1;;101.18;125.15;322.462;56.52;291.228;30.045;139.041;26.79;329.416;2.157
Model_2190;0.43;0.59;1.51;0.54;1.14;1.09;1.96;0.55;0.60;1;1;1;2;1;1;1;2;1;;123.536;109.429;332.691;62.136;218.123;26.907;121.782;21.973;383.409;2.332
Model_2191;0.39;0.51;1.39;0.55;1.26;0.98;1.97;0.56;0.71;2;2;2;1;1;1;1;1;1;;134.32;114.223;348.883;54.457;173.596;30.328;119.98;21.725;314.423;2.218
Model_2192;0.59;0.56;1.40;0.65;1.03;1.01;1.89;0.47;0.58;1;1;1;1;2;2;1;2;2;;88.608;116.043;361.531;66.916;249.235;25.986;129.654;23.62;412.993;2.088
Model_2193;0.63;0.57;1.50;0.54;1.00;1.05;1.93;0.65;0.69;1;1;2;1;2;2;2;2;1;;80.648;122.102;332.311;56.536;271.688;29.591;134.188;19.307;340.565;2.079
Model_2194;0.39;0.70;1.37;0.67;1.19;0.72;1.70;0.49;0.59;1;1;1;2;1;2;1;1;1;;136.124;135.363;395.274;64.81;207.983;32.119;151.969;24.741;447.224;2.514
Model_2195;0.50;0.67;1.46;0.58;1.14;1.02;1.61;0.49;0.79;2;2;2;2;2;1;2;1;1;;104.893;143.898;352.893;50.376;233.809;30.544;158.592;24.34;347.183;2.366
Model_2196;0.52;0.56;1.42;0.67;1.29;0.98;1.86;0.46;0.80;2;1;1;1;2;2;2;2;1;;103.331;121.13;351.276;52.114;179.874;29.32;132.9;25.479;302.573;2.168
Model_2197;0.40;0.69;1.39;0.66;1.12;1.03;1.86;0.38;0.65;2;2;1;2;2;1;2;1;1;;133.947;127.764;377.207;59.965;229.636;27.248;142.949;26.736;388.55;2.413
Model_2198;0.61;0.50;1.42;0.52;1.17;1.09;1.66;0.39;0.71;1;2;1;2;2;1;2;1;1;;82.777;126.142;342.827;54.692;202.204;28.398;145.014;25.931;338.479;2.072
Model_2199;0.62;0.68;1.34;0.64;0.92;1.05;1.74;0.39;0.67;2;2;1;1;1;1;1;1;1;;84.441;147.287;388.189;58.92;307.143;27.319;162.077;25.192;397.848;2.197
Model_2200;0.44;0.70;1.37;0.59;1.00;0.79;1.60;0.38;0.68;1;2;1;1;1;1;2;1;1;;117.524;153.53;378.597;55.51;274.016;33.002;169.796;25.924;397.983;2.421
Model_2201;0.52;0.66;1.53;0.55;0.91;0.85;1.85;0.54;0.58;1;2;1;1;1;1;2;1;2;;102.908;126.679;332.334;62.182;319.245;31.778;141.762;21.409;427.888;2.244
Model_2202;0.38;0.49;1.29;0.70;0.92;0.95;1.71;0.53;0.70;2;1;2;2;1;2;1;1;2;;123.2;137.857;369.752;57.608;270.71;26.732;149.141;22.226;351.617;2.019
Model_2203;0.49;0.56;1.27;0.58;0.99;0.88;1.61;0.56;0.79;2;1;1;1;2;1;2;1;1;;98.222;145.653;377.932;49.981;250.884;31.098;156.239;21.739;350.417;2.076
Model_2204;0.57;0.65;1.40;0.69;0.94;0.94;1.69;0.48;0.81;1;1;2;1;1;1;1;1;2;;86.639;148.797;361.243;51.316;297.641;28.885;160.045;24.202;359.368;2.135
Model_2205;0.65;0.56;1.23;0.59;0.95;0.73;1.69;0.51;0.61;1;2;2;1;1;1;2;1;1;;75.932;138.96;408.462;63.66;266.775;32.315;155.756;21.906;419.458;2.018
Model_2206;0.58;0.59;1.57;0.75;1.15;0.99;1.86;0.46;0.62;2;1;1;2;2;2;1;2;1;;93.85;114.869;332.867;65.824;228.851;25.913;134.488;24.985;387.595;2.191
Model_2207;0.61;0.59;1.42;0.63;1.13;0.95;1.71;0.49;0.55;2;1;1;2;2;2;2;1;2;;88.506;121.444;370.205;69.658;220.51;27.269;143.555;23.437;454.104;2.205
Model_2208;0.54;0.69;1.24;0.62;1.13;0.86;1.74;0.53;0.79;2;1;2;2;1;2;1;1;1;;98.084;144.813;413.184;51.557;216.456;32.186;153.06;23.219;360.448;2.296
Model_2209;0.40;0.58;1.58;0.65;1.28;0.88;1.77;0.56;0.82;1;1;2;1;1;2;1;1;1;;134.504;123.06;318.161;50.035;193.99;30.997;137.294;23.477;301.658;2.379
Model_2210;0.57;0.59;1.27;0.57;0.96;1.06;1.90;0.44;0.64;2;2;2;1;1;2;2;1;2;;90.518;127.961;392.291;59.469;265.125;27.468;138.295;23.592;382.13;2.029
Model_2211;0.61;0.62;1.27;0.52;1.14;0.99;1.60;0.53;0.72;2;2;2;1;2;2;2;2;2;;85.137;144.924;399.469;52.631;211.69;31.673;160.237;22.545;367.942;2.187
Model_2212;0.40;0.52;1.34;0.52;1.13;1.04;1.96;0.51;0.61;1;2;1;2;1;2;1;1;2;;127.899;112.593;360.225;60.924;199.288;27.992;118.918;22.111;370.942;2.203
Model_2213;0.62;0.54;1.43;0.56;1.01;1.03;1.65;0.47;0.70;1;2;1;2;1;1;2;1;2;;78.86;135.736;344.118;56.059;259.693;28.817;155.053;23.365;357.55;2.061
Model_2214;0.54;0.70;1.24;0.60;1.29;1.07;1.64;0.58;0.67;2;1;1;2;1;2;1;2;1;;102.198;146.907;434.118;59.031;181.561;28.971;160.323;22.586;408.618;2.427
Model_2215;0.35;0.69;1.34;0.50;1.23;1.02;1.66;0.50;0.66;2;2;2;2;2;1;2;2;2;;143.391;139.808;389.355;54.094;192.353;30.903;155.424;24.193;396.608;2.544
Model_2216;0.42;0.56;1.34;0.75;0.94;0.90;1.76;0.53;0.57;1;2;2;1;1;1;2;2;2;;119.47;128.939;378.015;67.335;279.812;25.422;145.714;22.665;438.099;2.166
Model_2217;0.66;0.69;1.47;0.69;0.99;0.99;1.59;0.36;0.59;2;1;1;1;1;2;1;1;1;;81.974;148.12;370.161;66.025;295.11;26.615;170.266;26.344;462.594;2.304
Model_2218;0.49;0.55;1.61;0.72;1.23;0.76;1.98;0.48;0.61;1;2;2;2;2;1;2;1;1;;111.283;103.61;316.696;65.721;199.806;29.514;117.807;24.154;367.656;2.225
Model_2219;0.35;0.69;1.39;0.59;1.09;0.79;1.75;0.64;0.57;2;2;2;2;1;1;1;1;2;;145.283;132.478;382.356;63.713;237.366;32.454;146.208;20.91;453.731;2.514
Model_2220;0.47;0.71;1.32;0.76;0.98;0.91;1.62;0.43;0.73;2;1;1;2;1;2;1;2;2;;109.592;157.742;397.677;57.138;282.687;28.158;170.75;26.072;384.067;2.357
Model_2221;0.39;0.63;1.47;0.51;0.97;1.02;1.68;0.54;0.81;1;2;1;2;2;2;1;1;1;;122.9;143.816;332.795;47.869;281.325;30.919;154.547;22.563;338.273;2.27
Model_2222;0.36;0.64;1.28;0.54;0.93;0.84;1.87;0.38;0.60;1;2;2;1;2;2;1;1;2;;138.815;129.201;389.007;58.83;277.47;31.96;139.413;25.271;412.762;2.285
Model_2223;0.63;0.65;1.38;0.63;1.18;0.77;1.96;0.61;0.73;1;2;2;2;2;2;2;1;1;;86.655;124.16;377.85;56.404;213.028;33.157;135.571;21.05;334.949;2.214
Model_2224;0.62;0.66;1.38;0.52;1.25;0.74;1.95;0.55;0.62;2;2;2;2;1;1;2;2;1;;92.203;116.261;382.612;60.093;190.236;36.057;128.766;21.88;393.048;2.281
Model_2225;0.43;0.60;1.29;0.51;1.15;0.77;1.68;0.60;0.79;1;2;2;2;1;1;2;2;2;;116.041;138.726;378.153;47.846;203.566;34.332;148.395;21.242;339.239;2.268
Model_2226;0.48;0.67;1.32;0.45;0.99;0.88;1.89;0.50;0.61;1;1;2;1;2;1;2;1;2;;111.852;126.301;384.625;55.591;263.119;34.032;138.228;22.071;407.072;2.3
Model_2227;0.34;0.70;1.45;0.48;1.26;0.85;1.87;0.44;0.72;1;1;1;2;2;2;1;2;1;;148.201;124.363;353.112;52.04;191.992;35.789;138.118;25.694;339.232;2.566
Model_2228;0.66;0.58;1.40;0.74;1.29;0.74;1.95;0.62;0.65;2;2;1;1;2;1;2;1;1;;83.355;114.645;375.941;64.641;180.852;30.23;128.156;21.006;370.343;2.133
Model_2229;0.60;0.52;1.38;0.51;1.00;1.06;1.74;0.52;0.71;2;2;2;1;1;2;2;1;1;;81.422;132.196;351.26;53.854;254.665;29.306;145.772;21.717;339.727;2.011
Model_2230;0.42;0.69;1.53;0.54;1.26;0.79;1.82;0.45;0.56;2;2;2;1;2;1;2;1;2;;131.28;116.023;348.82;62.069;193.931;33.918;132.35;24.712;437.476;2.49
Model_2231;0.53;0.56;1.47;0.67;1.01;0.86;1.60;0.62;0.77;2;2;2;2;2;1;1;2;2;;92.083;142.368;339.304;53.959;269.024;29.77;157.933;20.966;340.658;2.13
Model_2232;0.49;0.67;1.34;0.45;1.07;0.74;1.60;0.47;0.67;2;2;1;2;1;1;1;2;2;;107.105;148.019;380.419;52.04;239.636;37.251;163.002;23.336;396.283;2.371
Model_2233;0.55;0.63;1.41;0.67;1.26;0.73;1.88;0.39;0.65;1;2;1;1;2;2;1;1;1;;101.487;119.199;371.142;61.482;188.79;32.118;134.834;26.237;377.161;2.235
Model_2234;0.41;0.62;1.34;0.54;1.15;0.86;1.73;0.38;0.56;2;1;2;2;2;2;1;1;2;;129.675;123.561;383.976;63.647;204.249;31.335;141.228;26.076;444.462;2.374
Model_2235;0.36;0.52;1.30;0.69;1.04;0.96;1.69;0.56;0.60;1;2;2;1;2;2;2;1;1;;136.442;129.4;382.378;64.933;230.313;26.09;147.81;21.919;410.01;2.237
Model_2236;0.64;0.65;1.44;0.60;1.11;0.89;1.71;0.40;0.75;1;2;1;1;1;2;2;1;1;;82.747;137.913;357.419;53.205;239.903;32.049;154.791;25.575;342.713;2.224
Model_2237;0.49;0.61;1.48;0.52;1.04;1.00;1.78;0.55;0.79;1;1;1;2;1;2;1;2;2;;103.163;133.243;332.736;48.467;256.005;31.359;145.452;22.2;323.4;2.202
Model_2238;0.44;0.62;1.36;0.65;1.23;1.01;1.67;0.49;0.71;2;1;1;2;2;1;1;2;2;;119.684;134.424;377.532;56.892;193.097;28.556;152.477;24.809;363.84;2.342
